text,label
"@NatalieJHarp @JoeBiden @realDonaldTrump #FridayFeeling   Blaming Joe Biden?  Proves you’re truly #Deplorable.  Best of luck.  #FuckTrump, #FucktheGOP and #FuckTrumpSupporters.  Democrats have a #healthcare plan.  Republicans have a #dontcare plan. https://t.co/3lc0t6nZmj",profane
"yo, fuuuuuuuuuuuuuuuuuuuuuuuuuuuuck trump.  y'all's president is TRASH!!!!!!  #ImpeachTrump   #fucktrump https://t.co/QOf71Fr5rT",profane
"This is the man @JamesCleverly @MattHancock @trussliz that you think will make a great #PM for fucks sake, God help us  #BorisJohnsonShouldNotBePM #ToryLeadershipContest    https://t.co/j0GoJgY1OA",profane
"@Newsweek Uh.  No.  #FuckTrump  He thought he'd make it big, he had no intention of losing any money and if he has, it was because he exposed himself as the conman most of us knew he is. These two assholes are either conned or are conmen themselves.",profane
#FuckTrump  ANOTHER ONERY DEM..... https://t.co/vXVoZRATpX,profane
@ICC @MRFWorldwide This world cup 19 should be ban !! 😡😡 Rain rain rain motherfuckerr ICC   Shift this world to another country or ban this world cup 19 😡😡   #ShameOnICC 😡😡,profane
@flotus would be better off with this: https://t.co/zkaMjVocgh @orgasmicize #pornhub #firstladydoesdallas #freeblowjobs #fucktrump #classy #resist #TrumpTantrum #JackieO #lookmomnohands #skillsandthrills #voteblue #deepthroatchampion #Disneyland https://t.co/AuuNQ02TrF,profane
Farewell #SarahHuckabeeSanders! Your lies for the asshole POTUS Will NEVER be missed. #GladYourGone #FuckTrump,profane
@PaulSaucier9 @lamousie187ss13 @IvankaTrump #TrumpIsATraitor sick f**ks,profane
@HenriettaHumpl1 That's really clever.  Have you ever thought of writing something #dickhead #auspol,profane
#DICKHEAD SHOULD JUST FUCK KIM JONG UN ALREADY &amp; GET IT OFF HIS CHEST ! https://t.co/0PUjtKmfJs,profane
When you really like a certain celebrity and then they come out as an #antivaxxer 🤦🏽‍♀️ How embarrassing @JessicaBiel #dickhead,profane
"NO SHIT, SHERLOCK! #FuckfaceVonClownstick wants impeachment. . .it’s more attention and he can play “poor me.”  #FuckTrump https://t.co/WIlxE9WQf7",profane
This is the day that reminds the world that @realDonaldTrump should have been aborted. #FuckTrump and while I’m at it #Fuck @FLOTUS for being a whore that fucks this piece of after birth abortion,profane
"Sit his ass down!  Tape his fingers and duct-tape his mouth.  Then throw him in a cage with the immigrants.  Problem solved!  Such a vision.  America, Free of Trump.  Darn, I just woke up.  Dems will do nothing.  #FuckTrump #FuckGOP #FuckCivility #ImpeachmentInquiryNow https://t.co/gU8oBArfo8",profane
I love you #London!!!! Thank you for your support!!! #FuckTrump #TrumpVaginaNeck #ImpeachTheMotherFucker https://t.co/tZt7n5Nngu,profane
#HappyBirthdayMrPresident?  Nope. GO FUCK YOURSELF is more like it.     #fucktrump,profane
This is why i love this motherfucker...    Shuts people down easily    #ArabForPresident  #FuckTrump https://t.co/nnufeKXPPn,profane
Either rain or  one sided games. This World Cup sucks big fucking time. @ICC @cricketworldcup #ShameOnICC #RainStopsMatch #ENGvsWI #CWC #INDvNZ #WorldCup,profane
Wow this fucktard really just said that he wouldn't have allowed Kim Jung Un's haha brother cooperate with the #CIA under his presidency #WTF #FuckTrump #BeScared https://t.co/EVJ2T4Q1Od,profane
If I haven’t said it today FUCK TRUMP 😂🤷‍♀️ #fucktrump,profane
"Aw, come on, man! @realDonaldTrump getting trolled on his birthday? 🎂 Son of a bitch! On #JohnMCainDay?! Aw, damn it! Looks like #WreckItRalph is going to crash the party tonight.     #TrumpCriminalInvestigations #TrumpBirthday #TrumpIsATraitor #FactsFirst #FlagDay #FathersDay https://t.co/PljQIjnQQJ https://t.co/sbDmJCMJT6",profane
Happy Birthday President Trump? How about #FuckTrump and fuck #TrumpBirthday? https://t.co/kMWgMk1051,profane
#ShameOnICC    bcci for icc.. after worst management from icc..  'Important ye nhi voh chutiya hai  Important ye h ki voh hmara ladka..Hai..' 😂😂  #ICC #RainStopsMatch #ICCWorldCup2019 #CWC2019,profane
WHoa 😮... WtF this shit is crazy 🤔🧐🤦🏾‍♂️ #rapist #pedophile   https://t.co/COvneyszzY,profane
So Marco Rubio thinks I’m a #traitor because I don’t necessarily believe the habitually #lying @POTUS or the #murderer Mohamed Bin Salaam. I don’t believe the lying #murdering Iranian Clerics either. Fuck Marco Rubio’s dumb ass.,profane
#FuckTrump  'Happy Birthday Mr. President' I hope all them candles blow in the direction of that sprayed hair . Sticky looking Mother Fucker with no soul. Aint it time for him to see a Dr. ?? He is long past due.,profane
"This must be watched, brilliant. We need more calling out, but from the UK press please now. 'Not just looks like a fucking moron, but actually IS a fucking moron'. #BorisJohnsonShouldNotBePM #StopBoris https://t.co/xDbtQYdpVJ",profane
oval office moron. &lt;heavy sigh&gt; #fucktrump https://t.co/modDhxOL5X,profane
Episode 10: Fuck off Tommy! Molly-Mae has every right to be fuming!! You’re literally going round to all the boys saying your head has turned but yet you was like to Lucie and Molly-Mae no girl who walks in the Villa will turn my head! 🙄 pathetic #LoveIsIand #dickhead,profane
@realDonaldTrump Well HAPPY FU€KING BDAY TO YOU A$$HOLE....MAY IT BE YOUR LAST🙏🙏🙏🙏🙏 #TrumpIsATraitor #TrumpMustResign #TrumpsAnInternationalDisgrace #TrumpResignNow #DumpTrump #TrumpsBirthday is his last🙏,profane
@KimKardashian @IvankaTrump You’re a Kardashian politician!  Nothing to be proud of!  Daily photos of people who need help are better than photos of wealthy assholes laughing at the rest of us!  #Trump #TrumpIsATraitor #TrumpsAnInternationalDisgrace #IvankaTrump,profane
Fuck Trump and anybody who voted for that Lyin POS!  #FuckTrump https://t.co/sudpYAU1Eu,profane
"@vp Here, let me fix this quote/headline for you: 'I'm An Asshole.'  #fuckpence #fucktrump #loveislove #pride https://t.co/H1LKjbkD3f",profane
"“Johnson doesn’t just seem like a fucking moron, he is a fucking moron” #BorisJohnsonShouldNotBePM #ToryLeadeshipContest https://t.co/Ro7lCqvru2",profane
"Trump: “I am the biggest Mobbed-up, traitorous fucking piece of shit in American history. Fuck America. Fuck all of you.” #fucktrump #impeachtrump #ImpeachTrumpNow https://t.co/0SCzDaR1mq",profane
#ImpeachTrumpNow WE NEED TO REMOVE THIS MOTHERFUCKER RIGHT NOW!!! AMERICA HAS FALLEN TO IDIOTS!!! #FUCKTRUMP,profane
"Haven’t been on much, not feeling well. Just wanted to say hi to everyone. Also wanted to celebrate that today (June 14th) is John McCain Day🇺🇸 Oh and  F**K TRUMP! 😁  #JohnMcCainDayJune14th #JohnMcCainAmericanHero #TrumpIsADisgrace #fucktrump https://t.co/RyzfiLqlpa",profane
@realDonaldTrump I hope you do not have a Happy Birthday Mr. President. You can go and kiss my skinny 16 year old ass because never will you ever be my goddamn president and I don’t care what the hell you think!!! #FuckTrump https://t.co/EaxFfvOPGI,profane
@ReignOfApril @Oprah @OWNTV Consumate Asssssssssshoooooooooole @realDonaldTrump had a significant hand in that trauma.     #FuckTrump,profane
Happy #JohnMcCainDay @realDonaldTrump you fat piece of shit! #fucktrump https://t.co/KZT0pK8Ogj,profane
Where does a douchebag get fitted? https://t.co/pi5e6X1vRk #trump #douchebag #donjr #erictrump #jaredkushner #menswearhouse #TrumpUKVisit,profane
"@realDonaldTrump #FuckTrump Pussy Grabber, Don the Con, Draft Dodger Donnie, Putin's Puppet,  Cadet Bone Spurs, Fucking Moron https://t.co/NXCaHHymjD",profane
Fuck icc🖕🖕🖕😐 u just want to finish the wc..by giving 1 pts..then how u know the good and bad teams  @ICC @ICCMediaComms @cricketworldcup  #ShameOnICC,profane
I didn’t see Molly Mae asking permission from Amy before she asked Curtis out the hypocritical little shit #dickhead #TeamMaura #LoveIsland,profane
"@justinperr @darenmillard @NHLBruins @StLouisBlues exactly, #Fucktrump and you",profane
#Dickhead  Don't be one.   I give you mfs 1 minute of conversation followed by 4 minutes of laughter.  Foh &amp;  Good Day https://t.co/5isPM1bEhc,profane
@cizzacampbell Didn't realise you were an expert #dickhead,profane
"'safer &amp; more prosperous' 😂😂😂😂😂 Oh just fuck off already, won't you? @IvankaTrump #ImpeachTrump #TrumpLiesEveryTimeHeSpeaks #TrumpIsNotAboveTheLaw #TrumpIsATraitor https://t.co/BwP41vIp2b",profane
I want to send a pre-birthday “FUCK YOU” to Trump for all he’s done to this country.  #fucktrump,profane
"@realDonaldTrump on your birthday, I'd just to wish you a Happy Impeachment, and a hearty 'Fuck off, traitor!'  #JohnMcCainDay   #FUCKTRUMP",profane
"Just saw a video on Vlad of @lordjamar defending a nonce, I'll call this cunt Lord Nonce. Bruva you won't be saying that if it was your daughter. #dickhead #nonce   Stick to your fangirling of @Eminem you #stan",profane
@SadiqKhan what the fuck ate tou doing you smug bastard.  Why the fuck are you not enforcing more fucking police on the streets of London????? #dickhead #NewmMayorNeeded,profane
Hey creepy old fucker if you approach my daughter again you’re gonna get punched in the throat! #dickhead,profane
@DebRule65 Fuck Nelson’s life. He made the decision to kill Mylan. He needs to face his consequences for his actions.  If Nelson wants sympathy he can find it in the dictionary between the words Fuck and YOU!!!   #RotInACell #Murderer,profane
@realDonaldTrump doesn't give a FUCK if your poor and can't buy food for your family!    He's got tons of money he can buy ALL the food he wants!    Trump is saying FUCK THE POOR!    #FUCKTRUMP #TrumpResign #ResignTrump @realDonaldTrump #BlueWave2020 #IMPEACHBARR #ImpeachTrump https://t.co/Uf3la319C5,profane
"@VP @WhiteHouse @realDonaldTrump Mike, this is the first I’m hearing about this I thought your boss was only concerned with calling people names and lying to cover up all the fucking illegal things he’s done.  Keep me posted #fucktrump #dirtyrottenscoundral",profane
@realDonaldTrump Has anyone told you today how much of a fucking tool you are?! No... Ok.  YOU'RE A FUCKING TOOL!!!   Have a great day 😁  #impeach45 #fucktrump,profane
"Good morning @RealDonaldtRUMP, have a nice sleep you fucking bitch? #maga #FOXNews #FuckTrump @GOP #WednesdayWisdom https://t.co/5L5mWnTlzv",profane
@realDonaldTrump SHUT THE FUCK UP YOU STUPID CUNT AND GO AWAY! #TrumpIsAStupidCunt #TrumpLoser #Trump #MAGATwat #FuckTrump #MAGA #Cheeto,profane
"@56blackcat @ResistsMiranda Not in his, or her most wild fucking dreams! #FucktRump",profane
#pride #lgbt #proud #fucktrump be yourself fuck everyone else luv u 🖤🖤🧛🏿‍♂️ https://t.co/p4rp5MyQiy,profane
"So now Trump is invoking  'Executive Privelage'  on census documents in a preemptive move against the House holding 'Wilbur' Ross and Barr in contempt!    ... is there anything this Administration does, that isn't illegal?   WTF!! 🤬       #FuckTrump  #ImpeachTheMF",profane
#ShameOnICC  see India vs pak is also gone..... Fuck off @ICC   Worst World Cup series... https://t.co/xwxxTeEyw2,profane
#DOUCHEBAG all this from a fat no talent ass https://t.co/5spmexrahX,profane
@actdottv @MyaNikitaEtc @mmpadellan #ShunTrump I really hope this trends:)  #FuckTrump #FuckTrumpDaily,profane
@IzzyFolau 👈🏽 This Fucken Guy!  What a brainwashed cunt!   #Dickhead,profane
Every supporter of the current White House occupant who continues to support him after his latest treasonous comments can all fuck right the fuck off for-fucking-ever. #fucktrump #itmfa #TraitorTrump #ImpeachTrumpNow,profane
"@_OnGod_ 1. That was at 11, now it’s 4 am. 2. I don’t owe you shit 3. Don’t fucking break in #rapist 🙄👀",profane
"Trump says the Dems' are now 'playing' the seldom used  'Contempt Card' 🙄    with 'Wilbur' Ross and Bill Barr, this fucking idiot thinks 'Contempt of Congress'  for ignoring Congressional Subpoena's, is a fucking game! 🤬                        #ImpeachTheMF  #FuckTrump",profane
Bastard #BorisJohnsonShouldNotBePM,profane
Not even if office yet and already he's being a twat. #dickhead  https://t.co/eG7rnWCZH3,profane
"@EthanW_04 @gregbowman @34jallen @ShannonallyceA Who the Fuck are you? Oh, nobody. That explains it.   #Douchebag",profane
If you are @realDonaldTrump then you're a piece of shit.     If you are @VP then you are a piece of shit.    If you are a supporter of either Trump or Pence the you are a piece of shit.    #fucktrump #fuckpence #fuckthegop,profane
"@realDonaldTrump For a moment on June 6, 2019 during your speech in Normandy I experienced a momentary feeling of contentment. It actually felt like I was listening to an actual POTUS &amp; that felt good. U delivered an excellent speech to the world.. Then u went back to ASSHOLE mode! #FuckTrump⚖️🇺🇲",profane
Fuck @realDonaldTrump @POTUS  Way to make it financially more difficult to support a US company and the future of the auto industry 🖕🏽 #assclown #WorstPresidentEver #RealNews #DoucheBag https://t.co/paXDL5k5Vf,profane
@BrianKarem @realDonaldTrump Be Quiet or the racist scarecrow with the orange face will get you!!  #fucktrump #FUCKTHEGOP #ImpeachTrumpNow https://t.co/RAyBWJczqR,profane
I'm NOT checking any fucking citizenship box #FuckTrump. https://t.co/nfe8RKYIKV,profane
Traitor piece of shit mother fucker. #FuckTrump #TraitorTrump #ImpeachTheMFTraitor,profane
What a douche nozzle. #FuckTrump #BeBest #MAGA #AmericaFirst https://t.co/4pvUoYfMk9,profane
WHY? Oh that's right because he's a stupid fucking greedy moron with two brain dead Sons who love to kill endangered animals!  #FuckTrump   #ImpeachTrump  #WorstPresidentEver https://t.co/mMAyAOTNrH,profane
"Taking a trip to New York. If this gets 100 likes, I'll take a shit on Trump Tower. #fucktrump #TrumpsWorseThanNixon",profane
"The UK is just going to be like another mistress for #BorisJohnson. He'll fuck her completely but eventually get bored with her and piss off, denying any responsibility for whatever bastard encumbrances he leaves her with.\nWibble.",profane
FUCK YEAH MY NIECE: IF PEOPLE DONT LIKE HOT CHIPS THEY SHOULD GO TO THE DOCTOR\n\nTEACH THE CHILDREN WELL ETC,profane
 spycam lesbians kazakhstan dating sites cum grannies doctors oral sex pussy fuck ass fucked girl getting fucked clips nipples sex phat ass fucked fuck housewife girls have real sex sex stories real nipples cock pic.twitter.com/XtSNYnH8oI,profane
"It\'s ok to have different beliefs, if those beliefs don\'t endanger others or infringe upon their human rights.\n\nAdvocating changes in law to allow parents to Doctor Shop in order to avoid vaccines is ignorant and dangerous.\n\nAgain, fuck Jessica Biel. ",profane
but my doctor said whole grains are healthy and saturated fat in beef is bad. Do you really think you know more than my doctor?! \n\nYes God damn it I know way the fuck more than your stupid ass doctor when it comes to nutrition,profane
"Boris Johnson is full of shit, he wants the prime minister role as its the only toy the spoiled bastard as never had, its ok for him to play with U.K. n toss it when broken, normal people will be the ones suffering whilst that mega rich lying bastard wont give a flying fuck",profane
So they're using Boris Johnson's comments to keep Nazanin Zaghari Ratcliffe imprisoned & he refuses to take any responsibility for his actions?\n\nAnd you think this twat is fit to be PM?\n\nFuck off!\n\n#GMB,profane
"Personally, I say lets go the whole hog & get @BorisJohnson elected to PM. Him & #Trump would be a bumbling comedy double act destroying lives & the planet but making great TV! After all, it's not about policy, it's about personality & pandering to fear. Fuck your kids future! ",profane
Since Ive attended UCLA ive seen:\nMANY suicides\nA school shooting \nAn admissions scandal \nSchool doctor sexually assaults students\nCreepy professors/TAs who fuck students\n\nI have no idea what the fuck were #1 in ,profane
Golden state had two players re-injure themselves in the same game. \n\nDon\'t blame the doctors\n\nFuck them doctors.,profane
How the fuck does Boris keep finding women to sleep with him ? He looks like a preschooler drew a rapists face on a chunk of uncooked sausage meat #BorisJohnson #BorisJohnsonShouldNotBePM pic.twitter.com/16e9rypbWN,profane
3 weeks ago I said to friends:\nId be amazed if @BorisJohnson doesnt bottle being PM again like last time & find some excuse to drop out of the race. Because he is all mouth & knows deep down he be a shit PM & cant deliver fuck all & knows he will be a failure #BorisJohnson pic.twitter.com/aNi4O9bdaM,profane
They wont be applauding when he fucks up Brexit. Only a moron can look at what Johnson has done as a politician and conclude that hell do what he says he will.,profane
This is what two stupid fucks look like..bumass crackheads all over for some little bud. VG4L very gay 4 life is what I see. dick riding bitch   pic.twitter.com/tjANQYqtrn,profane
"Again Congress started abusing PM from day 1. So pathetic and tragic. Matilaal, JawaharlalN, IndiraG, all were character-corrupt, and now IndiraG is MaGanga! And Mr Modi is Gandi Naali ! Even bastards never speak this language. Hate these parliamentarians.#GandiNaaliAbuse",profane
dating moms taking young dick video asian doctor chubby chinese pussy angela sora fuck lesbian pic.twitter.com/73dNc6cjJS,profane
@thepeopleszero #FuckTrump What a cool idea! Fuck Trump,profane
@realDonaldTrump Intel &amp; Pentagon doesn’t fu€king trust our so-called president.    How far America has fallen since 11/2016 since we elected an ENEMY OF THE PEOPLE to sit in our highest office.    #LockTrumpUp  #ImpeachmentInquiryNow  #ImpeachTrump  #ImpeachBarr  #ImpeachMnuchin  #TrumpIsATraitor https://t.co/aoCnxhIBpi,profane
Sick and tired of hearing about this fucking asshole too.  #FuckTrump https://t.co/xWA9L3JAnN,profane
Of course @VP is a fucking bigot from a former person from Indiana go fuck yourself Mike Pence you are as big of a piece of shit as @realDonaldTrump #FuckTrump #FuckMikePence https://t.co/vbgUeb766n,profane
Retweet this to give @realDonaldTrump a big fuck you 🖕🏿 for his birthday. #fucktrump,profane
@BonnieTowner #fucktrump   #Melanoma   #resist   #JohnMcCainDay   Melania is Trump's whore.  Trump is a fucking disgrace.   #MushroomDick  #TinyHandsHitler   #TrumpHasTinyHands,profane
What a mother fucking MAROON!!!!   #FuckTrump #TrumpLies #FuckingMoron #BigLightBehindYou #BlankPaper https://t.co/2EJs1ZM6kq,profane
@sardesairajdeep And why don't you take stand on hinduphobia #bhosdike,profane
@HeatherInNVan @Twitter @TwitterMoments BUGGER OFF.  #FuckTrump,profane
@TrampFuneral Hmmm...    'Consultative'    #dickhead https://t.co/TwxwapeaJK,profane
🦝 Habitual Line Stepper. Sith Lord. #FUCKTRUMP #BLM #GoNiners #GoWarriors | 🏳️‍🌈-ally | he/him | ♒️🍺🍕🍜🌮 | NYU &amp; UHouston Alum,profane
#FuckTrump and Fuck Republican enablers. https://t.co/1MaL3TiuFf,profane
Ummm...they are criminals? #FUCKTrump #FUCKMcConnell #FUCKtheGOP https://t.co/v3oQaMlWah,profane
@realDonaldTrump Actually it’s not. Hope you have the 💩iest Father’s Day EVER!! #Dickhead #HappyFathersDayObama https://t.co/yuwujN93be,profane
You are one sick fuck #dickhead https://t.co/2yYIt4KpuA,profane
@BrianKarem @realDonaldTrump Ur not being fair to the Man Baby! #fucktrump #VetsAgainstTrump #fuckthatguy https://t.co/7MbmEsMr9F,profane
"@jonfavs You have no respect for the law, and we have no respect for you. #TraitorInChief  #TraitorInTrump  #PIG  #LyingDonald  @realDonaldTrump  @PressSec  #LyingSHS   #Fucktrump  #Fuckshs",profane
🗣Fuck #America and this health care shit. These motherfuckas raping us with this shit. #fucktrump. Got nobody else to blame 🤷🏾‍♂️,profane
@rayleengale #Vote     #StrongerTogether     #LoveIsLove and of course .....     #FuckTrump #BlueSenate2020     💙,profane
"@maggieNYT Narcissists don’t need to explain themselves, you should be able to know exactly what they are communicating at all times because it is THAT important. #fucktrump",profane
#ShameOnICC @ICC @cricketworldcup  @ICCLive  @T20WorldCup      #ShameOnICC  see India vs pak is also gone..... Fuck off @ICC   Worst World Cup series... https://t.co/Qf9yjX9VWW https://t.co/KkkWcSZVjZ,profane
"@piersmorgan @RoryStewartUK Your opinion is so very worthy, please can we have more.    #dickhead",profane
